"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6"
"lysoPE 20:1"," [M-H]-@2.66",12796.5625080866,10560.0202811424,9098.52542038267,8058.29143969921,6692.07812720161,8868.25204713259,10213.8036292411,12570.5021574445,5484.76882944373,15403.1035120041,11469.547672019,14159.4172870317,7662.26575393545,12184.9155840296,8674.60542344305,6369.13933549184,8420.87075083541,9250.64966236269,2584.65283142539,9389.09614175612,10560.0202811424,4748.28122391277,8201.64304747211,7175.47660733322,6458.12179229517,4342.12542272719,6124.59842367946,12184.9155840296,3514.42337190523,2459.38728185783,6458.12179229517,7175.47660733322,3514.42337190523,10560.0202811424,6692.07812720161,3298.74597581063,5370.91325114622,10560.0202811424,11692.1262614862,8058.29143969921,4928.67225282779,6220.53409162898,7958.68099521296,10390.2614376092,11976.4592245101,7581.25015341629,5658.69577603727,8674.60542344305,8868.25204713259,8337.67239004813,6458.12179229517,10390.2614376092,9098.52542038267,10390.2614376092,9827.58516510342
"lysoPE 20:2"," [M-H]-@2.04",6458.12179229517,7958.68099521296,4568.04361430066,2622.88783787293,3514.42337190523,2086.86468213465,1391.55056011297,4568.04361430066,1338.71237844698,4928.67225282779,2530.81557511034,3264.9740364125,2348.23663247028,2622.88783787293,2622.88783787293,2809.51919385145,2086.86468213465,2037.93291603604,1789.32580262947,4130.83029362121,3371.24020338599,2258.812670135,2690.35120325713,2530.81557511034,1626.69860289342,2405.41617633785,4342.12542272719,10560.0202811424,2921.18181952142,1338.71237844698,2405.41617633785,3124.36269521101,2584.65283142539,4342.12542272719,3551.14758813268,1960.74246301565,1918.79593092549,3820.181791235,5444.24300290601,4989.00768591836,1464.39194596958,2488.25166447273,4502.5501483236,3514.42337190523,2348.23663247028,5583.55899821461,3464.91457629439,7468.91020537391,4748.28122391277,2809.51919385145,4621.09206757743,3944.63350248391,3551.14758813268,3820.181791235,4568.04361430066
"lysoPE 20:5"," [M-H]-@1.07",6612.71816521373,3514.42337190523,3885.65596384799,3124.36269521101,1789.32580262947,3944.63350248391,6289.33066001893,5868.92201781126,2037.93291603604,7342.00216429879,5722.81358738548,5252.24897141774,4282.32971112297,7468.91020537391,4282.32971112297,3124.36269521101,2921.18181952142,1503.80374201632,1503.80374201632,4167.15954181807,2488.25166447273,898.761494922817,2622.88783787293,3551.14758813268,2584.65283142539,1538.63447488684,1960.74246301565,9652.2881630867,2258.812670135,1626.69860289342,1789.32580262947,2584.65283142539,1221.38577054771,2488.25166447273,1960.74246301565,898.761494922817,2187.9540251399,1789.32580262947,2459.38728185783,2233.72773737846,1503.80374201632,1257.1392907051,1789.32580262947,1818.09326329959,5936.64649159397,2127.30970585188,1464.39194596958,3241.97360008065,4130.83029362121,2968.72173068754,2377.92415703998,3190.93733642942,4213.9000763739,3660.25599297855,3660.25599297855
"lysoPE 22:4"," [M-H]-@1.84",14364.0936677753,10081.7855588267,10213.8036292411,5868.92201781126,3004.01763718004,7958.68099521296,8337.67239004813,8580.54116734748,3820.181791235,11270.4635228106,6893.99101869691,5722.81358738548,8580.54116734748,11270.4635228106,6030.59166744479,8420.87075083541,4621.09206757743,4342.12542272719,1818.09326329959,4213.9000763739,5153.13534799435,3124.36269521101,3660.25599297855,4928.67225282779,2405.41617633785,5444.24300290601,10213.8036292411,15403.1035120041,7662.26575393545,2622.88783787293,7342.00216429879,7958.68099521296,5484.76882944373,6289.33066001893,7842.77379494768,1338.71237844698,2968.72173068754,6612.71816521373,6124.59842367946,6458.12179229517,3551.14758813268,3660.25599297855,4928.67225282779,10081.7855588267,7842.77379494768,6543.25764471686,6289.33066001893,10807.0903027805,9098.52542038267,7243.7404663457,7581.25015341629,9652.2881630867,10081.7855588267,7468.91020537391,7045.24217979703
"PA 20:0"," [M-H]-@2.38",2037.93291603604,7045.24217979703,1960.74246301565,424.015971290906,1182.89941520448,3298.74597581063,3124.36269521101,1060.89075349743,3075.91575654467,2921.18181952142,2459.38728185783,3124.36269521101,5722.81358738548,1503.80374201632,2187.9540251399,24086.534067023,4282.32971112297,2233.72773737846,1570.84326976011,3371.24020338599,2968.72173068754,1118.64210972396,3944.63350248391,11469.547672019,7581.25015341629,2233.72773737846,1118.64210972396,978.956717891724,1182.89941520448,1118.64210972396,2530.81557511034,1182.89941520448,1257.1392907051,2809.51919385145,2187.9540251399,1789.32580262947,2377.92415703998,1060.89075349743,1118.64210972396,1391.55056011297,2459.38728185783,3991.3748774096,978.956717891724,1570.84326976011,8337.67239004813,20090.3062441553,4684.86472175451,1960.74246301565,1626.69860289342,2377.92415703998,2744.74108536457,4213.9000763739,1712.03191162717,3124.36269521101,2405.41617633785
"PA 28:4"," [M-H]-@1.83",3885.65596384799,4989.00768591836,6458.12179229517,4342.12542272719,7045.24217979703,3719.73096664114,3991.3748774096,3298.74597581063,3719.73096664114,5252.24897141774,4835.83974370954,6692.07812720161,4078.29456265301,7662.26575393545,6369.13933549184,5444.24300290601,8058.29143969921,5868.92201781126,4456.48694168206,5722.81358738548,6289.33066001893,3190.93733642942,7468.91020537391,7662.26575393545,8201.64304747211,4621.09206757743,3660.25599297855,2530.81557511034,3551.14758813268,2488.25166447273,2187.9540251399,3004.01763718004,4213.9000763739,2744.74108536457,4282.32971112297,2258.812670135,2809.51919385145,4502.5501483236,5868.92201781126,4342.12542272719,2744.74108536457,4078.29456265301,1712.03191162717,3124.36269521101,7175.47660733322,3241.97360008065,2530.81557511034,2622.88783787293,3885.65596384799,3371.24020338599,3464.91457629439,5314.72626670759,5484.76882944373,5081.82969265839,6220.53409162898
"PA 30:1"," [M-H]-@5.00",707.98961758203,517.860808481724,978.956717891724,319.671396577873,578.061556304768,424.015971290906,743.940367277012,319.671396577873,707.98961758203,473.400163132699,424.015971290906,424.015971290906,978.956717891724,815.524886831038,319.671396577873,473.400163132699,782.807801679076,578.061556304768,1338.71237844698,640.373306046126,424.015971290906,517.860808481724,578.061556304768,319.671396577873,424.015971290906,473.400163132699,424.015971290906,1034.92573100347,578.061556304768,1712.03191162717,1391.55056011297,782.807801679076,424.015971290906,707.98961758203,854.830913687673,1221.38577054771,1118.64210972396,578.061556304768,640.373306046126,782.807801679076,517.860808481724,707.98961758203,815.524886831038,1626.69860289342,743.940367277012,1034.92573100347,1060.89075349743,517.860808481724,640.373306046126,640.373306046126,743.940367277012,640.373306046126,319.671396577873,578.061556304768,578.061556304768
"PA 34:1"," [M-H]-@5.80",5484.76882944373,3885.65596384799,13767.4155586639,7581.25015341629,4989.00768591836,17295.4484780253,6369.13933549184,11270.4635228106,4621.09206757743,8674.60542344305,9098.52542038267,6289.33066001893,7468.91020537391,3075.91575654467,8580.54116734748,6692.07812720161,6369.13933549184,6289.33066001893,3660.25599297855,5868.92201781126,3551.14758813268,2584.65283142539,5868.92201781126,8058.29143969921,4989.00768591836,8580.54116734748,4282.32971112297,3551.14758813268,2233.72773737846,4835.83974370954,4130.83029362121,1503.80374201632,3075.91575654467,4502.5501483236,4342.12542272719,4928.67225282779,2921.18181952142,4748.28122391277,1789.32580262947,2968.72173068754,4502.5501483236,2530.81557511034,4684.86472175451,4928.67225282779,6458.12179229517,3660.25599297855,4456.48694168206,2488.25166447273,5868.92201781126,6369.13933549184,5252.24897141774,4835.83974370954,4989.00768591836,6612.71816521373,4456.48694168206
"PA 34:2"," [M-H]-@5.29",2258.812670135,1712.03191162717,6692.07812720161,2744.74108536457,1570.84326976011,8058.29143969921,2488.25166447273,5314.72626670759,1464.39194596958,3660.25599297855,4456.48694168206,4213.9000763739,3551.14758813268,1338.71237844698,4342.12542272719,1391.55056011297,2377.92415703998,2405.41617633785,978.956717891724,2187.9540251399,1712.03191162717,1538.63447488684,2488.25166447273,2968.72173068754,1570.84326976011,2622.88783787293,1503.80374201632,3612.42450746274,854.830913687673,2037.93291603604,2744.74108536457,941.024114215905,1034.92573100347,2233.72773737846,1818.09326329959,1034.92573100347,941.024114215905,1712.03191162717,854.830913687673,2488.25166447273,1818.09326329959,1118.64210972396,1570.84326976011,1118.64210972396,1570.84326976011,2258.812670135,2127.30970585188,941.024114215905,2086.86468213465,2405.41617633785,2258.812670135,1712.03191162717,2037.93291603604,2233.72773737846,1570.84326976011
"PA 34:2"," [M-H]-@5.98",2127.30970585188,1918.79593092549,1221.38577054771,2233.72773737846,2086.86468213465,2377.92415703998,2348.23663247028,1182.89941520448,2233.72773737846,2187.9540251399,1503.80374201632,1221.38577054771,1060.89075349743,1818.09326329959,1818.09326329959,5370.91325114622,3124.36269521101,1538.63447488684,5081.82969265839,2037.93291603604,3820.181791235,11270.4635228106,3004.01763718004,2459.38728185783,3124.36269521101,2968.72173068754,2187.9540251399,1538.63447488684,2405.41617633785,5314.72626670759,2258.812670135,2233.72773737846,2809.51919385145,1338.71237844698,1712.03191162717,31811.2018101496,14994.1933742864,1960.74246301565,2405.41617633785,2086.86468213465,3124.36269521101,3820.181791235,2584.65283142539,5936.64649159397,1503.80374201632,1818.09326329959,2258.812670135,1712.03191162717,1538.63447488684,1918.79593092549,1221.38577054771,1221.38577054771,2127.30970585188,1960.74246301565,1182.89941520448
"PA 35:2"," [M-H]-@5.95",5252.24897141774,3264.9740364125,5153.13534799435,6893.99101869691,4748.28122391277,5484.76882944373,3075.91575654467,4342.12542272719,4748.28122391277,2809.51919385145,1034.92573100347,3075.91575654467,3660.25599297855,1960.74246301565,2584.65283142539,1182.89941520448,3004.01763718004,3719.73096664114,2488.25166447273,1391.55056011297,1818.09326329959,4213.9000763739,2459.38728185783,1626.69860289342,1257.1392907051,7662.26575393545,5722.81358738548,6692.07812720161,4928.67225282779,3264.9740364125,5484.76882944373,3264.9740364125,3190.93733642942,4928.67225282779,3944.63350248391,2187.9540251399,2258.812670135,3190.93733642942,2348.23663247028,5081.82969265839,3298.74597581063,2690.35120325713,2744.74108536457,2744.74108536457,1060.89075349743,2086.86468213465,1626.69860289342,5370.91325114622,2622.88783787293,3464.91457629439,3660.25599297855,3075.91575654467,3514.42337190523,3991.3748774096,3190.93733642942
"PA 36:1"," [M-H]-@6.37",11976.4592245101,12964.3948766442,24927.793808888,14856.5922293296,10390.2614376092,37335.188332672,11692.1262614862,20090.3062441553,10081.7855588267,19551.2850426047,18227.3106571733,16977.7126066437,12184.9155840296,8580.54116734748,12796.5625080866,13942.5319546468,16977.7126066437,11976.4592245101,14364.0936677753,10081.7855588267,8580.54116734748,7842.77379494768,14856.5922293296,28562.8753300234,11469.547672019,28036.3954852253,13222.5141074643,9389.09614175612,4748.28122391277,16266.6007322848,14159.4172870317,6289.33066001893,7342.00216429879,20090.3062441553,17653.0468328609,10807.0903027805,8674.60542344305,14994.1933742864,7175.47660733322,19551.2850426047,19551.2850426047,9652.2881630867,11106.5995383829,10213.8036292411,13222.5141074643,13942.5319546468,11469.547672019,7958.68099521296,13222.5141074643,13525.5969603434,11469.547672019,12796.5625080866,12184.9155840296,12796.5625080866,13767.4155586639
"PA 36:2"," [M-H]-@5.89",56448.536332226,82573.7838642449,166169.787073282,101591.649877395,71869.8109222765,211984.842776692,85302.2070384946,132036.420915596,48136.539803773,104314.230063418,89756.1928241146,76887.4647095449,109331.860803225,36175.8079706462,77856.7261190995,42899.5234995226,50170.0351653354,60342.0065430414,56448.536332226,63471.4515910202,29833.3524965028,62449.6329820844,47292.6383602812,74339.1387505421,58724.6142706174,109331.860803225,96213.6882275837,126004.307551344,33712.1593854565,121044.482007913,104314.230063418,47292.6383602812,89756.1928241146,85302.2070384946,98514.3900552676,44573.6204245312,56448.536332226,77856.7261190995,39833.3047734115,109331.860803225,126004.307551344,45678.3541423267,56448.536332226,64793.5896416226,71869.8109222765,132036.420915596,129151.795798432,58724.6142706174,58724.6142706174,74339.1387505421,77856.7261190995,91346.6549742346,85302.2070384946,93754.3318697047,101591.649877395
"PA 36:2"," [M-H]-@6.58",2488.25166447273,2834.86178398825,4456.48694168206,6289.33066001893,4568.04361430066,3820.181791235,3612.42450746274,5583.55899821461,4342.12542272719,3124.36269521101,3190.93733642942,2968.72173068754,2037.93291603604,2968.72173068754,4568.04361430066,3514.42337190523,3660.25599297855,3820.181791235,11469.547672019,2834.86178398825,2584.65283142539,7342.00216429879,3371.24020338599,5444.24300290601,3719.73096664114,4568.04361430066,5081.82969265839,2744.74108536457,2086.86468213465,6458.12179229517,4078.29456265301,5370.91325114622,4748.28122391277,3612.42450746274,3719.73096664114,4456.48694168206,3075.91575654467,2187.9540251399,3719.73096664114,4282.32971112297,1789.32580262947,2809.51919385145,3124.36269521101,5252.24897141774,3551.14758813268,4078.29456265301,3991.3748774096,3820.181791235,2968.72173068754,4130.83029362121,3991.3748774096,2530.81557511034,3464.91457629439,4568.04361430066,2530.81557511034
"PA 36:3"," [M-H]-@6.23",2690.35120325713,2037.93291603604,2405.41617633785,3991.3748774096,3298.74597581063,2968.72173068754,2459.38728185783,1818.09326329959,3514.42337190523,1221.38577054771,1257.1392907051,1712.03191162717,1464.39194596958,2258.812670135,1464.39194596958,1818.09326329959,3719.73096664114,3264.9740364125,8058.29143969921,2488.25166447273,3298.74597581063,10560.0202811424,1960.74246301565,1712.03191162717,7045.24217979703,3991.3748774096,2834.86178398825,2258.812670135,2530.81557511034,3885.65596384799,3264.9740364125,3719.73096664114,3991.3748774096,3298.74597581063,5370.91325114622,24359.1009633871,9827.58516510342,3241.97360008065,3514.42337190523,5370.91325114622,6289.33066001893,3298.74597581063,4282.32971112297,7842.77379494768,2584.65283142539,2834.86178398825,5314.72626670759,2377.92415703998,2459.38728185783,1789.32580262947,2459.38728185783,3371.24020338599,1960.74246301565,2377.92415703998,2187.9540251399
"PA 36:4"," [M-H]-@5.25",1257.1392907051,640.373306046126,3514.42337190523,2377.92415703998,2405.41617633785,7045.24217979703,1918.79593092549,3264.9740364125,1182.89941520448,3464.91457629439,4568.04361430066,2187.9540251399,2809.51919385145,941.024114215905,2690.35120325713,517.860808481724,1538.63447488684,1570.84326976011,707.98961758203,1789.32580262947,1538.63447488684,578.061556304768,1538.63447488684,2086.86468213465,1960.74246301565,2086.86468213465,1712.03191162717,1391.55056011297,424.015971290906,1060.89075349743,2086.86468213465,1712.03191162717,1570.84326976011,2584.65283142539,1221.38577054771,1503.80374201632,2744.74108536457,2405.41617633785,1338.71237844698,1503.80374201632,2921.18181952142,1918.79593092549,1182.89941520448,424.015971290906,2037.93291603604,815.524886831038,1182.89941520448,473.400163132699,2348.23663247028,1818.09326329959,1818.09326329959,2348.23663247028,1503.80374201632,1503.80374201632,941.024114215905
"PA 37:2"," [M-H]-@6.89",743.940367277012,743.940367277012,815.524886831038,640.373306046126,978.956717891724,640.373306046126,707.98961758203,1034.92573100347,1118.64210972396,424.015971290906,1118.64210972396,978.956717891724,782.807801679076,854.830913687673,578.061556304768,815.524886831038,640.373306046126,1060.89075349743,2744.74108536457,517.860808481724,578.061556304768,473.400163132699,1464.39194596958,1034.92573100347,640.373306046126,640.373306046126,1257.1392907051,319.671396577873,707.98961758203,1034.92573100347,473.400163132699,517.860808481724,978.956717891724,743.940367277012,815.524886831038,743.940367277012,1221.38577054771,424.015971290906,898.761494922817,517.860808481724,898.761494922817,1391.55056011297,2258.812670135,854.830913687673,898.761494922817,898.761494922817,782.807801679076,707.98961758203,578.061556304768,517.860808481724,707.98961758203,473.400163132699,743.940367277012,815.524886831038,424.015971290906
"PA 38:1"," [M-H]-@6.95",10390.2614376092,14364.0936677753,6030.59166744479,11469.547672019,8337.67239004813,7662.26575393545,7468.91020537391,6692.07812720161,9098.52542038267,3612.42450746274,8058.29143969921,8201.64304747211,5936.64649159397,9098.52542038267,9827.58516510342,8868.25204713259,5252.24897141774,4835.83974370954,11692.1262614862,7243.7404663457,7958.68099521296,9389.09614175612,4167.15954181807,5314.72626670759,3298.74597581063,20397.3985975092,31811.2018101496,29833.3524965028,20397.3985975092,21875.7054352157,18227.3106571733,23275.8576896441,22339.1385149186,10390.2614376092,6543.25764471686,14994.1933742864,6820.23597199196,13942.5319546468,16266.6007322848,17295.4484780253,8420.87075083541,13942.5319546468,24359.1009633871,10560.0202811424,3190.93733642942,12362.8544060816,20694.7584137579,16977.7126066437,11469.547672019,8058.29143969921,9098.52542038267,16266.6007322848,9389.09614175612,7958.68099521296,12796.5625080866
"PA 38:2"," [M-H]-@6.51",17295.4484780253,38297.9517129432,24086.534067023,21875.7054352157,13767.4155586639,52530.7338662063,24086.534067023,36175.8079706462,12796.5625080866,23275.8576896441,20397.3985975092,25359.4961376173,19551.2850426047,12964.3948766442,18227.3106571733,14159.4172870317,18546.9651133156,18996.1980238552,17295.4484780253,16977.7126066437,13942.5319546468,18546.9651133156,25359.4961376173,38995.8923045246,18546.9651133156,63471.4515910202,42899.5234995226,38297.9517129432,9827.58516510342,58724.6142706174,35604.7529681929,14541.282991194,19551.2850426047,28562.8753300234,31811.2018101496,15924.7504294567,29833.3524965028,41786.3781778188,26386.6191432758,39833.3047734115,52530.7338662063,21875.7054352157,34816.2292933379,35604.7529681929,26386.6191432758,54000.7873822487,44573.6204245312,17653.0468328609,28562.8753300234,29833.3524965028,26154.9063350395,26154.9063350395,26154.9063350395,24927.793808888,22765.2892577217
"PA 38:3"," [M-H]-@6.02",36175.8079706462,55222.1279283342,109331.860803225,60342.0065430414,85302.2070384946,109331.860803225,37335.188332672,56448.536332226,33712.1593854565,132036.420915596,71869.8109222765,63471.4515910202,77856.7261190995,31811.2018101496,85302.2070384946,64793.5896416226,85302.2070384946,63471.4515910202,98514.3900552676,76887.4647095449,38297.9517129432,33712.1593854565,77856.7261190995,174821.754738674,104314.230063418,96213.6882275837,60342.0065430414,35604.7529681929,28562.8753300234,98514.3900552676,38297.9517129432,25359.4961376173,50170.0351653354,80125.0146541009,66772.8036080204,80125.0146541009,66772.8036080204,47292.6383602812,28562.8753300234,45678.3541423267,121044.482007913,36175.8079706462,39833.3047734115,25359.4961376173,145525.564021415,98514.3900552676,56448.536332226,18996.1980238552,41786.3781778188,56448.536332226,56448.536332226,80125.0146541009,80125.0146541009,76887.4647095449,91346.6549742346
"PA 38:5"," [M-H]-@5.35",15924.7504294567,8580.54116734748,32818.1265976948,10213.8036292411,15403.1035120041,41786.3781778188,18227.3106571733,15403.1035120041,12184.9155840296,38995.8923045246,25359.4961376173,20090.3062441553,21469.6889966221,5484.76882944373,20090.3062441553,10390.2614376092,14856.5922293296,18227.3106571733,6820.23597199196,15924.7504294567,9652.2881630867,4621.09206757743,17295.4484780253,26154.9063350395,12796.5625080866,13767.4155586639,7842.77379494768,6893.99101869691,3612.42450746274,6124.59842367946,7243.7404663457,3944.63350248391,3612.42450746274,12964.3948766442,11270.4635228106,3944.63350248391,7662.26575393545,11270.4635228106,4167.15954181807,5252.24897141774,18227.3106571733,6458.12179229517,8868.25204713259,8201.64304747211,26975.7613843969,10213.8036292411,9827.58516510342,2968.72173068754,14994.1933742864,14364.0936677753,13767.4155586639,14159.4172870317,14159.4172870317,20090.3062441553,12184.9155840296
"PA 38:6"," [M-H]-@6.07",1221.38577054771,3820.181791235,1182.89941520448,1818.09326329959,3075.91575654467,2744.74108536457,2037.93291603604,1118.64210972396,2258.812670135,1712.03191162717,782.807801679076,1626.69860289342,1570.84326976011,1789.32580262947,1503.80374201632,2405.41617633785,3371.24020338599,2348.23663247028,7175.47660733322,2086.86468213465,1391.55056011297,3075.91575654467,2405.41617633785,2690.35120325713,4342.12542272719,3004.01763718004,2086.86468213465,2488.25166447273,3464.91457629439,7045.24217979703,815.524886831038,1034.92573100347,3660.25599297855,3660.25599297855,2377.92415703998,12570.5021574445,4835.83974370954,2809.51919385145,2377.92415703998,1789.32580262947,5484.76882944373,2834.86178398825,1538.63447488684,2921.18181952142,2377.92415703998,2921.18181952142,2348.23663247028,1789.32580262947,1391.55056011297,2086.86468213465,1712.03191162717,1538.63447488684,2377.92415703998,3004.01763718004,1712.03191162717
"PA 39:6"," [M-H]-@5.99",1060.89075349743,1221.38577054771,898.761494922817,854.830913687673,2377.92415703998,2348.23663247028,1118.64210972396,1257.1392907051,1391.55056011297,1503.80374201632,1060.89075349743,1257.1392907051,1257.1392907051,1118.64210972396,1182.89941520448,1918.79593092549,1626.69860289342,1034.92573100347,3820.181791235,1464.39194596958,941.024114215905,1818.09326329959,1570.84326976011,1960.74246301565,3660.25599297855,1034.92573100347,1221.38577054771,640.373306046126,2037.93291603604,3719.73096664114,941.024114215905,898.761494922817,2377.92415703998,1960.74246301565,1464.39194596958,3612.42450746274,1818.09326329959,941.024114215905,1538.63447488684,640.373306046126,2348.23663247028,2622.88783787293,517.860808481724,1538.63447488684,1626.69860289342,1960.74246301565,1034.92573100347,1464.39194596958,1712.03191162717,1257.1392907051,1182.89941520448,1503.80374201632,1118.64210972396,1060.89075349743,898.761494922817
"PA 40:4"," [M-H]-@6.51",38297.9517129432,58724.6142706174,44573.6204245312,22765.2892577217,29833.3524965028,76887.4647095449,26975.7613843969,38995.8923045246,23275.8576896441,55222.1279283342,41786.3781778188,43832.3602661799,38995.8923045246,18996.1980238552,25359.4961376173,41786.3781778188,24359.1009633871,40898.1228379609,43832.3602661799,33712.1593854565,31811.2018101496,48136.539803773,39833.3047734115,58724.6142706174,30921.7774279654,93754.3318697047,56448.536332226,44573.6204245312,18996.1980238552,104314.230063418,40898.1228379609,24086.534067023,33712.1593854565,66772.8036080204,41786.3781778188,38297.9517129432,40898.1228379609,55222.1279283342,44573.6204245312,50170.0351653354,80125.0146541009,58724.6142706174,66772.8036080204,55222.1279283342,45678.3541423267,80125.0146541009,77856.7261190995,29833.3524965028,39833.3047734115,48136.539803773,40898.1228379609,35604.7529681929,39833.3047734115,38995.8923045246,41786.3781778188
"PA 40:5"," [M-H]-@5.99",45678.3541423267,74339.1387505421,132036.420915596,45678.3541423267,104314.230063418,145525.564021415,54000.7873822487,54000.7873822487,47292.6383602812,113885.939588216,76887.4647095449,62449.6329820844,89756.1928241146,33288.4448987544,56448.536332226,60342.0065430414,69382.8734553005,93754.3318697047,80125.0146541009,69382.8734553005,44573.6204245312,52530.7338662063,70760.904738422,98514.3900552676,89756.1928241146,85302.2070384946,52530.7338662063,58724.6142706174,42899.5234995226,101591.649877395,55222.1279283342,38297.9517129432,52530.7338662063,101591.649877395,76887.4647095449,85302.2070384946,54000.7873822487,52530.7338662063,40898.1228379609,56448.536332226,109331.860803225,50170.0351653354,44573.6204245312,62449.6329820844,121044.482007913,82573.7838642449,66772.8036080204,33712.1593854565,44573.6204245312,52530.7338662063,71869.8109222765,74339.1387505421,63471.4515910202,66772.8036080204,70760.904738422
"PA 40:6"," [M-H]-@5.78",126004.307551344,174821.754738674,249085.483983685,129151.795798432,126004.307551344,352004.975271914,139579.628641828,267537.008867386,85302.2070384946,285136.004926193,220351.947479556,182128.323351054,249085.483983685,101591.649877395,139579.628641828,80125.0146541009,93754.3318697047,190894.456675333,89756.1928241146,98514.3900552676,77856.7261190995,151836.85010263,129151.795798432,249085.483983685,126004.307551344,285136.004926193,126004.307551344,267537.008867386,87717.4768339602,211984.842776692,285136.004926193,113885.939588216,129151.795798432,220351.947479556,220351.947479556,87717.4768339602,145525.564021415,211984.842776692,93754.3318697047,182128.323351054,267537.008867386,129151.795798432,166169.787073282,182128.323351054,132036.420915596,249085.483983685,285136.004926193,98514.3900552676,151836.85010263,166169.787073282,151836.85010263,139579.628641828,174821.754738674,182128.323351054,174821.754738674
"PA 40:7"," [M-H]-@5.30",22765.2892577217,10390.2614376092,47292.6383602812,9098.52542038267,21469.6889966221,44573.6204245312,13942.5319546468,13942.5319546468,16266.6007322848,24359.1009633871,36175.8079706462,24086.534067023,36175.8079706462,5658.69577603727,14856.5922293296,7468.91020537391,13222.5141074643,12570.5021574445,4130.83029362121,26975.7613843969,16511.7738776391,15403.1035120041,13525.5969603434,26386.6191432758,6369.13933549184,14159.4172870317,5658.69577603727,21875.7054352157,12796.5625080866,12964.3948766442,30921.7774279654,12362.8544060816,9389.09614175612,22339.1385149186,24359.1009633871,4167.15954181807,13222.5141074643,24927.793808888,11106.5995383829,14994.1933742864,23275.8576896441,15924.7504294567,11469.547672019,26386.6191432758,24086.534067023,24086.534067023,14159.4172870317,10560.0202811424,16511.7738776391,9652.2881630867,16977.7126066437,18996.1980238552,16266.6007322848,12184.9155840296,26154.9063350395
"PA 40:7"," [M-H]-@6.12",2459.38728185783,4078.29456265301,2348.23663247028,2530.81557511034,5081.82969265839,3264.9740364125,2744.74108536457,1918.79593092549,1712.03191162717,3551.14758813268,1570.84326976011,2584.65283142539,2258.812670135,2690.35120325713,2037.93291603604,2921.18181952142,5314.72626670759,3004.01763718004,17653.0468328609,2622.88783787293,2834.86178398825,2744.74108536457,4621.09206757743,4213.9000763739,8337.67239004813,5936.64649159397,1789.32580262947,1818.09326329959,3944.63350248391,9250.64966236269,2037.93291603604,2968.72173068754,5153.13534799435,5370.91325114622,4502.5501483236,13767.4155586639,5444.24300290601,1570.84326976011,2086.86468213465,3371.24020338599,6030.59166744479,6124.59842367946,1818.09326329959,2233.72773737846,3612.42450746274,4835.83974370954,2921.18181952142,2127.30970585188,1918.79593092549,2187.9540251399,3264.9740364125,2233.72773737846,2744.74108536457,3190.93733642942,4621.09206757743
"PA 41:4"," [M-H]-@5.70",7958.68099521296,3944.63350248391,3371.24020338599,6543.25764471686,7468.91020537391,5081.82969265839,1818.09326329959,5722.81358738548,6458.12179229517,3075.91575654467,2809.51919385145,2921.18181952142,2584.65283142539,9827.58516510342,8337.67239004813,7045.24217979703,3514.42337190523,6369.13933549184,4748.28122391277,2459.38728185783,5314.72626670759,5153.13534799435,4928.67225282779,3464.91457629439,4835.83974370954,2584.65283142539,7581.25015341629,8868.25204713259,3004.01763718004,3514.42337190523,5081.82969265839,3241.97360008065,2968.72173068754,1789.32580262947,2622.88783787293,5658.69577603727,4456.48694168206,6543.25764471686,2690.35120325713,4130.83029362121,3075.91575654467,4167.15954181807,5583.55899821461,3298.74597581063,3944.63350248391,2459.38728185783,3298.74597581063,4684.86472175451,3514.42337190523,3612.42450746274,3820.181791235,2690.35120325713,4167.15954181807,3264.9740364125,4342.12542272719
